序號,答案
20240717152007,563.21
20240717153007,339.85
20240717154007,43.26
20240717155007,50.37
20240717160007,89.35
20240717161007,7.27
20240717162007,47.0
20240717163007,27.31
20240717164007,18.12
20240717165007,25.76
20240124090008,0.0
20240124091008,5.38
20240124092008,0.0
20240124093008,0.0
20240124094008,15.1
20240124095008,22.41
20240124100008,6.39
20240124101008,44.61
20240124102008,12.83
20240124103008,8.67
20240124104008,38.85
20240124105008,67.12
20240124110008,0.0
20240124111008,0.0
20240124112008,15.82
20240124113008,5.65
20240124114008,9.33
20240124115008,0.0
20240124120008,0.0
20240124121008,110.44
20240124122008,44.85
20240124123008,17.29
20240124124008,65.01
20240124125008,22.67
20240124130008,6.32
20240124131008,98.45
20240124132008,75.05
20240124133008,8.14
20240124134008,41.01
20240124135008,35.96
20240124140008,10.64
20240124141008,46.58
20240124142008,56.98
20240124143008,0.0
20240124144008,45.21
20240124145008,7.82
20240124150008,13.02
20240124151008,73.83
20240124152008,51.21
20240124153008,0.0
20240124154008,55.44
20240124155008,18.83
20240124160008,20.55
20240124161008,61.26
20240124162008,64.97
20240124163008,0.0
20240124164008,30.63
20240124165008,11.71
20240128090008,0.0
20240128091008,0.0
20240128092008,11.26
20240128093008,0.0
20240128094008,0.0
20240128095008,0.0
20240128100008,0.0
20240128101008,0.0
20240128102008,26.34
20240128103008,24.62
20240128104008,46.63
20240128105008,0.0
20240128110008,0.0
20240128111008,0.0
20240128112008,40.49
20240128113008,35.77
20240128114008,18.41
20240128115008,0.0
20240128120008,28.22
20240128121008,0.0
20240128122008,42.23
20240128123008,55.04
20240128124008,34.55
20240128125008,0.0
20240128130008,13.45
20240128131008,2.09
20240128132008,39.67
20240128133008,35.79
20240128134008,59.84
20240128135008,0.0
20240128140008,16.54
20240128141008,15.77
20240128142008,50.34
20240128143008,34.9
20240128144008,33.4
20240128145008,0.0
20240128150008,5.46
20240128151008,18.63
20240128152008,50.72
20240128153008,18.91
20240128154008,17.08
20240128155008,0.0
20240128160008,17.05
20240128161008,15.51
20240128162008,53.91
20240128163008,26.54
20240128164008,50.37
20240128165008,0.0
20240204090008,17.62
20240204091008,19.44
20240204092008,48.11
20240204093008,81.77
20240204094008,112.94
20240204095008,48.39
20240204100008,36.93
20240204101008,59.83
20240204102008,137.25
20240204103008,125.9
20240204104008,210.83
20240204105008,191.05
20240204110008,179.2
20240204111008,210.7
20240204112008,237.09
20240204113008,204.44
20240204114008,204.51
20240204115008,307.56
20240204120008,199.31
20240204121008,157.09
20240204122008,244.06
20240204123008,142.71
20240204124008,276.78
20240204125008,220.62
20240204130008,102.41
20240204131008,66.58
20240204132008,77.01
20240204133008,99.61
20240204134008,57.74
20240204135008,0.0
20240204140008,12.21
20240204141008,19.94
20240204142008,77.87
20240204143008,77.95
20240204144008,33.65
20240204145008,46.43
20240204150008,7.58
20240204151008,26.27
20240204152008,32.96
20240204153008,51.34
20240204154008,61.08
20240204155008,12.23
20240204160008,20.69
20240204161008,18.03
20240204162008,34.32
20240204163008,20.13
20240204164008,59.85
20240204165008,6.36
20240218090008,31.88
20240218091008,60.48
20240218092008,97.76
20240218093008,101.97
20240218094008,208.03
20240218095008,217.53
20240218100008,38.68
20240218101008,175.39
20240218102008,233.95
20240218103008,297.76
20240218104008,297.46
20240218105008,386.89
20240218110008,661.68
20240218111008,610.9
20240218112008,629.76
20240218113008,739.45
20240218114008,937.29
20240218115008,950.59
20240218120008,901.68
20240218121008,853.58
20240218122008,847.66
20240218123008,998.96
20240218124008,929.71
20240218125008,600.51
20240218130008,278.8
20240218131008,267.38
20240218132008,239.0
20240218133008,219.71
20240218134008,207.89
20240218135008,142.65
20240218140008,122.67
20240218141008,90.4
20240218142008,81.53
20240218143008,73.76
20240218144008,104.99
20240218145008,57.21
20240218150008,4.61
20240218151008,0.0
20240218152008,51.73
20240218153008,19.74
20240218154008,85.09
20240218155008,27.38
20240218160008,52.64
20240218161008,17.94
20240218162008,20.7
20240218163008,37.13
20240218164008,38.59
20240218165008,6.38
20240305090008,85.19
20240305091008,100.84
20240305092008,196.36
20240305093008,135.35
20240305094008,125.62
20240305095008,226.6
20240305100008,254.92
20240305101008,254.03
20240305102008,391.6
20240305103008,278.29
20240305104008,411.67
20240305105008,420.93
20240305110008,268.19
20240305111008,153.37
20240305112008,209.98
20240305113008,213.24
20240305114008,268.34
20240305115008,156.95
20240305120008,128.72
20240305121008,199.82
20240305122008,181.33
20240305123008,143.02
20240305124008,144.93
20240305125008,151.94
20240305130008,126.71
20240305131008,94.48
20240305132008,177.62
20240305133008,126.62
20240305134008,146.3
20240305135008,92.76
20240305140008,106.95
20240305141008,97.46
20240305142008,240.72
20240305143008,236.97
20240305144008,181.31
20240305145008,180.75
20240305150008,157.49
20240305151008,86.55
20240305152008,206.74
20240305153008,175.72
20240305154008,205.83
20240305155008,122.81
20240305160008,78.31
20240305161008,33.06
20240305162008,81.95
20240305163008,117.47
20240305164008,91.22
20240305165008,21.53
20240325090008,222.06
20240325091008,83.43
20240325092008,143.82
20240325093008,246.02
20240325094008,104.98
20240325095008,332.44
20240325100008,132.52
20240325101008,305.59
20240325102008,299.41
20240325103008,342.18
20240325104008,213.68
20240325105008,257.04
20240325110008,539.56
20240325111008,490.39
20240325112008,781.5
20240325113008,778.44
20240325114008,977.26
20240325115008,815.01
20240325120008,785.34
20240325121008,825.34
20240325122008,984.61
20240325123008,1153.91
20240325124008,1172.35
20240325125008,998.98
20240325130008,1324.93
20240325131008,1208.28
20240325132008,1116.07
20240325133008,1122.8
20240325134008,883.45
20240325135008,644.23
20240325140008,489.36
20240325141008,323.98
20240325142008,266.62
20240325143008,218.75
20240325144008,204.24
20240325145008,43.63
20240325150008,171.1
20240325151008,71.78
20240325152008,71.81
20240325153008,54.52
20240325154008,38.65
20240325155008,33.82
20240325160008,44.96
20240325161008,22.76
20240325162008,40.18
20240325163008,31.75
20240325164008,9.62
20240325165008,33.16
20240518090008,0.0
20240518091008,0.0
20240518092008,0.0
20240518093008,73.21
20240518094008,0.0
20240518095008,22.59
20240518100008,282.73
20240518101008,121.06
20240518102008,135.12
20240518103008,286.39
20240518104008,569.72
20240518105008,513.28
20240518110008,585.13
20240518111008,451.64
20240518112008,312.3
20240518113008,568.88
20240518114008,835.66
20240518115008,517.14
20240518120008,825.15
20240518121008,851.56
20240518122008,856.38
20240518123008,617.81
20240518124008,614.24
20240518125008,613.55
20240518130008,282.05
20240518131008,244.32
20240518132008,133.4
20240518133008,83.99
20240518134008,31.29
20240518135008,0.0
20240518140008,0.72
20240518141008,7.29
20240518142008,33.04
20240518143008,46.45
20240518144008,64.01
20240518145008,51.23
20240518150008,43.53
20240518151008,34.45
20240518152008,43.34
20240518153008,25.63
20240518154008,5.33
20240518155008,17.98
20240518160008,17.18
20240518161008,18.23
20240518162008,51.16
20240518163008,22.46
20240518164008,14.5
20240518165008,11.33
20240526090008,0.0
20240526091008,0.0
20240526092008,0.0
20240526093008,218.2
20240526094008,98.79
20240526095008,99.17
20240526100008,229.91
20240526101008,173.2
20240526102008,20.74
20240526103008,0.0
20240526104008,0.0
20240526105008,0.0
20240526110008,0.0
20240526111008,27.35
20240526112008,12.27
20240526113008,0.0
20240526114008,5.7
20240526115008,15.3
20240526120008,14.11
20240526121008,49.53
20240526122008,34.52
20240526123008,49.03
20240526124008,43.26
20240526125008,22.69
20240526130008,12.89
20240526131008,33.6
20240526132008,22.76
20240526133008,19.16
20240526134008,8.16
20240526135008,23.46
20240526140008,15.01
20240526141008,22.89
20240526142008,39.95
20240526143008,37.64
20240526144008,27.11
20240526145008,40.19
20240526150008,3.83
20240526151008,22.38
20240526152008,21.89
20240526153008,26.79
20240526154008,16.87
20240526155008,18.61
20240526160008,0.0
20240526161008,10.04
20240526162008,16.01
20240526163008,21.58
20240526164008,12.15
20240526165008,10.98
20240529090008,212.0
20240529091008,54.99
20240529092008,208.48
20240529093008,214.28
20240529094008,397.77
20240529095008,207.52
20240529100008,91.12
20240529101008,201.01
20240529102008,156.23
20240529103008,64.08
20240529104008,127.89
20240529105008,141.21
20240529110008,259.27
20240529111008,383.2
20240529112008,287.9
20240529113008,197.14
20240529114008,199.09
20240529115008,455.45
20240529120008,247.73
20240529121008,312.12
20240529122008,430.62
20240529123008,305.21
20240529124008,537.46
20240529125008,402.08
20240529130008,325.88
20240529131008,312.45
20240529132008,157.94
20240529133008,253.31
20240529134008,157.84
20240529135008,208.38
20240529140008,157.94
20240529141008,128.87
20240529142008,81.65
20240529143008,72.54
20240529144008,10.33
20240529145008,32.05
20240529150008,37.85
20240529151008,32.62
20240529152008,44.67
20240529153008,4.29
20240529154008,0.0
20240529155008,0.0
20240529160008,8.07
20240529161008,0.0
20240529162008,9.07
20240529163008,0.0
20240529164008,0.0
20240529165008,0.0
20240607090008,0.0
20240607091008,0.0
20240607092008,0.0
20240607093008,0.0
20240607094008,315.05
20240607095008,135.18
20240607100008,238.88
20240607101008,0.0
20240607102008,93.19
20240607103008,2.42
20240607104008,158.12
20240607105008,623.58
20240607110008,399.3
20240607111008,254.33
20240607112008,220.0
20240607113008,348.06
20240607114008,65.65
20240607115008,255.5
20240607120008,56.65
20240607121008,257.6
20240607122008,70.28
20240607123008,336.72
20240607124008,266.15
20240607125008,282.27
20240607130008,173.38
20240607131008,74.81
20240607132008,91.68
20240607133008,43.39
20240607134008,24.27
20240607135008,45.55
20240607140008,31.73
20240607141008,0.0
20240607142008,19.77
20240607143008,0.62
20240607144008,16.02
20240607145008,0.0
20240607150008,12.26
20240607151008,4.55
20240607152008,4.23
20240607153008,5.65
20240607154008,15.86
20240607155008,11.35
20240607160008,11.4
20240607161008,11.09
20240607162008,0.0
20240607163008,1.12
20240607164008,9.11
20240607165008,16.49
20240613090008,0.77
20240613091008,22.51
20240613092008,35.28
20240613093008,32.8
20240613094008,31.78
20240613095008,63.73
20240613100008,64.27
20240613101008,57.24
20240613102008,273.62
20240613103008,230.36
20240613104008,48.81
20240613105008,83.39
20240613110008,200.61
20240613111008,199.65
20240613112008,409.86
20240613113008,613.22
20240613114008,517.79
20240613115008,538.47
20240613120008,473.03
20240613121008,630.21
20240613122008,389.18
20240613123008,637.94
20240613124008,488.34
20240613125008,493.45
20240613130008,786.29
20240613131008,823.35
20240613132008,691.88
20240613133008,255.32
20240613134008,722.63
20240613135008,848.67
20240613140008,396.23
20240613141008,262.34
20240613142008,315.64
20240613143008,0.0
20240613144008,26.92
20240613145008,0.0
20240613150008,21.17
20240613151008,9.24
20240613152008,7.2
20240613153008,39.07
20240613154008,31.7
20240613155008,87.83
20240613160008,77.17
20240613161008,27.36
20240613162008,15.32
20240613163008,0.0
20240613164008,11.97
20240613165008,0.0
20240628090008,0.0
20240628091008,0.0
20240628092008,30.79
20240628093008,0.0
20240628094008,0.0
20240628095008,0.0
20240628100008,0.0
20240628101008,15.49
20240628102008,73.56
20240628103008,90.97
20240628104008,89.83
20240628105008,186.83
20240628110008,59.85
20240628111008,139.05
20240628112008,0.0
20240628113008,338.51
20240628114008,246.77
20240628115008,163.64
20240628120008,165.76
20240628121008,130.74
20240628122008,450.43
20240628123008,885.14
20240628124008,1218.02
20240628125008,1115.8
20240628130008,1209.67
20240628131008,987.99
20240628132008,1151.32
20240628133008,1174.13
20240628134008,1183.22
20240628135008,1123.65
20240628140008,687.75
20240628141008,586.99
20240628142008,306.23
20240628143008,169.45
20240628144008,50.94
20240628145008,18.92
20240628150008,0.0
20240628151008,0.0
20240628152008,0.0
20240628153008,0.0
20240628154008,0.0
20240628155008,0.0
20240628160008,0.0
20240628161008,10.63
20240628162008,12.83
20240628163008,16.43
20240628164008,24.98
20240628165008,11.75
20240705090008,0.0
20240705091008,0.0
20240705092008,49.81
20240705093008,0.0
20240705094008,39.63
20240705095008,158.56
20240705100008,86.1
20240705101008,134.7
20240705102008,223.84
20240705103008,163.57
20240705104008,149.53
20240705105008,0.0
20240705110008,0.0
20240705111008,0.0
20240705112008,0.0
20240705113008,233.94
20240705114008,214.58
20240705115008,299.09
20240705120008,171.48
20240705121008,577.95
20240705122008,890.52
20240705123008,1387.85
20240705124008,1453.57
20240705125008,1478.35
20240705130008,1368.38
20240705131008,1335.95
20240705132008,1300.23
20240705133008,1330.42
20240705134008,1392.91
20240705135008,1328.43
20240705140008,1152.17
20240705141008,1291.72
20240705142008,1186.29
20240705143008,651.66
20240705144008,481.57
20240705145008,207.3
20240705150008,180.17
20240705151008,299.86
20240705152008,236.53
20240705153008,225.27
20240705154008,0.0
20240705155008,27.29
20240705160008,10.43
20240705161008,0.0
20240705162008,0.0
20240705163008,0.0
20240705164008,0.0
20240705165008,1.66
20240709090008,0.0
20240709091008,0.0
20240709092008,62.84
20240709093008,70.08
20240709094008,127.91
20240709095008,288.45
20240709100008,362.6
20240709101008,270.39
20240709102008,436.56
20240709103008,329.07
20240709104008,364.02
20240709105008,575.91
20240709110008,571.81
20240709111008,443.2
20240709112008,383.26
20240709113008,234.75
20240709114008,368.92
20240709115008,501.97
20240709120008,351.96
20240709121008,569.09
20240709122008,1016.96
20240709123008,1348.24
20240709124008,1453.71
20240709125008,1480.58
20240709130008,1378.94
20240709131008,1022.86
20240709132008,1076.26
20240709133008,1138.11
20240709134008,945.85
20240709135008,1188.79
20240709140008,1234.21
20240709141008,1138.56
20240709142008,1174.69
20240709143008,676.63
20240709144008,519.22
20240709145008,318.42
20240709150008,208.46
20240709151008,60.89
20240709152008,21.24
20240709153008,179.31
20240709154008,0.0
20240709155008,41.86
20240709160008,106.28
20240709161008,100.69
20240709162008,124.29
20240709163008,71.01
20240709164008,51.48
20240709165008,59.51
20240715090008,44.02
20240715091008,60.61
20240715092008,63.13
20240715093008,96.49
20240715094008,106.48
20240715095008,0.0
20240715100008,0.0
20240715101008,0.0
20240715102008,0.0
20240715103008,21.48
20240715104008,0.0
20240715105008,0.0
20240715110008,55.26
20240715111008,306.09
20240715112008,407.5
20240715113008,245.86
20240715114008,238.75
20240715115008,322.67
20240715120008,151.54
20240715121008,726.03
20240715122008,1065.45
20240715123008,1160.61
20240715124008,1149.73
20240715125008,860.99
20240715130008,1227.59
20240715131008,1224.92
20240715132008,837.93
20240715133008,876.7
20240715134008,743.68
20240715135008,1190.89
20240715140008,1065.64
20240715141008,876.5
20240715142008,728.18
20240715143008,561.17
20240715144008,381.61
20240715145008,162.31
20240715150008,18.39
20240715151008,188.31
20240715152008,34.66
20240715153008,0.0
20240715154008,0.0
20240715155008,0.0
20240715160008,0.0
20240715161008,0.0
20240715162008,0.0
20240715163008,0.0
20240715164008,9.8
20240715165008,0.0
20240719090008,16.39
20240719091008,0.48
20240719092008,5.74
20240719093008,18.73
20240719094008,0.0
20240719095008,3.45
20240719100008,1.52
20240719101008,119.67
20240719102008,90.27
20240719103008,66.52
20240719104008,55.16
20240719105008,81.22
20240719110008,175.47
20240719111008,256.03
20240719112008,277.09
20240719113008,251.16
20240719114008,58.07
20240719115008,92.71
20240719120008,180.57
20240719121008,726.86
20240719122008,1354.77
20240719123008,1473.82
20240719124008,1437.06
20240719125008,1427.95
20240719130008,1405.88
20240719131008,1410.21
20240719132008,1447.81
20240719133008,1414.23
20240719134008,1275.3
20240719135008,1241.27
20240719140008,1265.78
20240719141008,1146.79
20240719142008,1307.5
20240719143008,828.46
20240719144008,265.79
20240719145008,311.39
20240719150008,195.82
20240719151008,133.54
20240719152008,285.22
20240719153008,148.0
20240719154008,37.71
20240719155008,0.0
20240719160008,0.0
20240719161008,0.0
20240719162008,22.37
20240719163008,83.56
20240719164008,18.48
20240719165008,7.55
20240309090009,0.0
20240309091009,85.95
20240309092009,60.93
20240309093009,24.65
20240309094009,82.68
20240309095009,95.4
20240309100009,36.76
20240309101009,129.42
20240309102009,90.23
20240309103009,41.21
20240309104009,115.19
20240309105009,59.54
20240309110009,64.23
20240309111009,113.92
20240309112009,70.38
20240309113009,17.79
20240309114009,58.14
20240309115009,70.54
20240309120009,4.31
20240309121009,59.98
20240309122009,34.42
20240309123009,25.6
20240309124009,19.32
20240309125009,11.47
20240309130009,0.0
20240309131009,3.81
20240309132009,5.63
20240309133009,14.97
20240309134009,13.46
20240309135009,0.0
20240309140009,0.0
20240309141009,11.88
20240309142009,0.0
20240309143009,11.6
20240309144009,0.0
20240309145009,7.59
20240309150009,0.0
20240309151009,1.64
20240309152009,6.92
20240309153009,0.59
20240309154009,0.0
20240309155009,0.0
20240309160009,0.0
20240309161009,30.66
20240309162009,5.18
20240309163009,0.0
20240309164009,4.24
20240309165009,0.0
20240314090009,16.19
20240314091009,10.02
20240314092009,0.0
20240314093009,0.0
20240314094009,10.82
20240314095009,0.0
20240314100009,19.28
20240314101009,10.5
20240314102009,0.0
20240314103009,43.25
20240314104009,45.22
20240314105009,0.0
20240314110009,33.88
20240314111009,30.92
20240314112009,2.68
20240314113009,22.36
20240314114009,23.84
20240314115009,0.36
20240314120009,10.34
20240314121009,19.35
20240314122009,1.78
20240314123009,0.0
20240314124009,58.21
20240314125009,0.0
20240314130009,0.0
20240314131009,45.07
20240314132009,14.3
20240314133009,0.0
20240314134009,38.9
20240314135009,11.07
20240314140009,23.07
20240314141009,104.6
20240314142009,29.01
20240314143009,15.22
20240314144009,171.02
20240314145009,124.3
20240314150009,79.02
20240314151009,103.71
20240314152009,62.22
20240314153009,40.58
20240314154009,191.19
20240314155009,56.0
20240314160009,0.0
20240314161009,46.61
20240314162009,35.49
20240314163009,0.0
20240314164009,76.68
20240314165009,0.0
20240414090009,105.57
20240414091009,468.58
20240414092009,563.2
20240414093009,525.17
20240414094009,625.01
20240414095009,664.14
20240414100009,716.37
20240414101009,785.18
20240414102009,755.63
20240414103009,920.05
20240414104009,912.62
20240414105009,858.29
20240414110009,1187.5
20240414111009,1022.73
20240414112009,834.4
20240414113009,1178.64
20240414114009,881.91
20240414115009,653.9
20240414120009,300.39
20240414121009,148.25
20240414122009,98.19
20240414123009,199.52
20240414124009,95.89
20240414125009,49.05
20240414130009,265.98
20240414131009,135.23
20240414132009,99.73
20240414133009,88.58
20240414134009,182.93
20240414135009,297.15
20240414140009,80.48
20240414141009,49.58
20240414142009,26.23
20240414143009,2.92
20240414144009,19.65
20240414145009,74.05
20240414150009,37.8
20240414151009,28.5
20240414152009,40.93
20240414153009,17.84
20240414154009,5.45
20240414155009,18.7
20240414160009,10.99
20240414161009,1.86
20240414162009,32.12
20240414163009,5.36
20240414164009,3.31
20240414165009,5.49
20240506090009,354.62
20240506091009,585.57
20240506092009,687.63
20240506093009,837.45
20240506094009,753.97
20240506095009,760.94
20240506100009,939.34
20240506101009,957.94
20240506102009,1078.21
20240506103009,1165.5
20240506104009,1038.45
20240506105009,983.75
20240506110009,791.79
20240506111009,713.86
20240506112009,846.3
20240506113009,1067.44
20240506114009,927.74
20240506115009,889.49
20240506120009,581.94
20240506121009,477.02
20240506122009,540.25
20240506123009,77.45
20240506124009,367.16
20240506125009,334.69
20240506130009,64.14
20240506131009,114.36
20240506132009,0.0
20240506133009,0.0
20240506134009,0.0
20240506135009,0.0
20240506140009,0.0
20240506141009,0.0
20240506142009,0.0
20240506143009,0.0
20240506144009,0.0
20240506145009,0.0
20240506150009,0.0
20240506151009,0.0
20240506152009,0.0
20240506153009,1.91
20240506154009,0.0
20240506155009,7.22
20240506160009,3.96
20240506161009,3.58
20240506162009,0.0
20240506163009,18.88
20240506164009,11.0
20240506165009,14.9
20240526090009,0.0
20240526091009,0.0
20240526092009,8.7
20240526093009,242.21
20240526094009,237.77
20240526095009,234.35
20240526100009,280.96
20240526101009,242.2
20240526102009,82.14
20240526103009,63.94
20240526104009,0.0
20240526105009,0.0
20240526110009,21.32
20240526111009,58.98
20240526112009,59.4
20240526113009,53.11
20240526114009,23.85
20240526115009,31.86
20240526120009,34.97
20240526121009,67.66
20240526122009,21.96
20240526123009,65.62
20240526124009,14.55
20240526125009,49.48
20240526130009,9.31
20240526131009,7.98
20240526132009,27.44
20240526133009,13.59
20240526134009,1.5
20240526135009,29.4
20240526140009,21.99
20240526141009,26.41
20240526142009,35.47
20240526143009,52.77
20240526144009,28.52
20240526145009,38.85
20240526150009,3.7
20240526151009,7.64
20240526152009,9.12
20240526153009,4.12
20240526154009,14.15
20240526155009,20.83
20240526160009,11.67
20240526161009,0.98
20240526162009,9.97
20240526163009,10.59
20240526164009,4.45
20240526165009,29.73
20240614090009,22.69
20240614091009,28.3
20240614092009,32.68
20240614093009,32.99
20240614094009,34.6
20240614095009,31.16
20240614100009,29.57
20240614101009,35.55
20240614102009,60.71
20240614103009,86.97
20240614104009,65.63
20240614105009,126.81
20240614110009,429.83
20240614111009,371.9
20240614112009,0.0
20240614113009,17.82
20240614114009,14.48
20240614115009,80.84
20240614120009,5.9
20240614121009,19.1
20240614122009,0.0
20240614123009,62.06
20240614124009,35.7
20240614125009,351.67
20240614130009,87.69
20240614131009,39.51
20240614132009,25.83
20240614133009,56.84
20240614134009,0.0
20240614135009,0.0
20240614140009,30.71
20240614141009,52.61
20240614142009,0.0
20240614143009,7.84
20240614144009,7.98
20240614145009,0.0
20240614150009,23.79
20240614151009,26.96
20240614152009,0.0
20240614153009,4.88
20240614154009,10.69
20240614155009,12.45
20240614160009,17.07
20240614161009,0.0
20240614162009,0.0
20240614163009,0.0
20240614164009,14.46
20240614165009,12.13
20240621090009,242.74
20240621091009,264.44
20240621092009,344.56
20240621093009,418.77
20240621094009,374.48
20240621095009,548.1
20240621100009,717.5
20240621101009,663.74
20240621102009,555.86
20240621103009,772.22
20240621104009,653.43
20240621105009,749.67
20240621110009,454.03
20240621111009,489.85
20240621112009,450.28
20240621113009,627.75
20240621114009,799.77
20240621115009,731.33
20240621120009,708.41
20240621121009,427.86
20240621122009,261.4
20240621123009,371.59
20240621124009,231.87
20240621125009,264.77
20240621130009,51.36
20240621131009,124.46
20240621132009,125.11
20240621133009,84.44
20240621134009,99.51
20240621135009,0.0
20240621140009,74.32
20240621141009,71.95
20240621142009,12.29
20240621143009,0.0
20240621144009,0.0
20240621145009,0.0
20240621150009,0.0
20240621151009,4.88
20240621152009,9.08
20240621153009,0.0
20240621154009,18.5
20240621155009,8.78
20240621160009,20.6
20240621161009,19.79
20240621162009,0.0
20240621163009,4.72
20240621164009,22.72
20240621165009,2.02
20240628090009,6.95
20240628091009,61.88
20240628092009,97.82
20240628093009,11.9
20240628094009,0.0
20240628095009,82.74
20240628100009,144.53
20240628101009,224.16
20240628102009,336.48
20240628103009,462.49
20240628104009,534.1
20240628105009,494.73
20240628110009,536.82
20240628111009,494.98
20240628112009,267.95
20240628113009,462.08
20240628114009,344.46
20240628115009,370.9
20240628120009,120.98
20240628121009,41.97
20240628122009,31.53
20240628123009,34.28
20240628124009,28.2
20240628125009,16.59
20240628130009,0.0
20240628131009,0.0
20240628132009,0.0
20240628133009,0.0
20240628134009,0.0
20240628135009,0.0
20240628140009,50.75
20240628141009,0.0
20240628142009,0.0
20240628143009,0.0
20240628144009,18.26
20240628145009,0.0
20240628150009,0.0
20240628151009,25.6
20240628152009,0.0
20240628153009,7.4
20240628154009,11.49
20240628155009,8.59
20240628160009,7.76
20240628161009,0.0
20240628162009,0.0
20240628163009,0.68
20240628164009,7.27
20240628165009,0.0
20240717090009,22.75
20240717091009,34.95
20240717092009,623.55
20240717093009,931.52
20240717094009,937.53
20240717095009,1066.87
20240717100009,1108.8
20240717101009,1095.1
20240717102009,1183.8
20240717103009,1226.25
20240717104009,1107.42
20240717105009,1166.23
20240717110009,1039.04
20240717111009,905.43
20240717112009,538.18
20240717113009,336.58
20240717114009,27.77
20240717115009,0.0
20240717120009,40.73
20240717121009,208.72
20240717122009,135.18
20240717123009,74.39
20240717124009,66.33
20240717125009,79.03
20240717130009,0.0
20240717131009,0.0
20240717132009,68.46
20240717133009,75.42
20240717134009,71.02
20240717135009,0.0
20240717140009,0.0
20240717141009,30.51
20240717142009,9.45
20240717143009,5.57
20240717144009,0.0
20240717145009,27.82
20240717150009,0.0
20240717151009,39.65
20240717152009,294.47
20240717153009,239.27
20240717154009,0.0
20240717155009,5.65
20240717160009,57.12
20240717161009,26.56
20240717162009,17.55
20240717163009,0.0
20240717164009,5.69
20240717165009,0.94
20240316090010,198.25
20240316091010,181.06
20240316092010,223.59
20240316093010,184.66
20240316094010,284.97
20240316095010,360.77
20240316100010,314.04
20240316101010,364.27
20240316102010,356.47
20240316103010,398.89
20240316104010,417.75
20240316105010,469.54
20240316110010,385.56
20240316111010,445.69
20240316112010,364.97
20240316113010,384.43
20240316114010,331.29
20240316115010,438.28
20240316120010,675.24
20240316121010,649.99
20240316122010,745.83
20240316123010,614.27
20240316124010,771.08
20240316125010,718.19
20240316130010,848.13
20240316131010,758.0
20240316132010,684.07
20240316133010,477.38
20240316134010,464.81
20240316135010,462.5
20240316140010,391.17
20240316141010,282.05
20240316142010,232.45
20240316143010,141.26
20240316144010,136.68
20240316145010,82.25
20240316150010,69.8
20240316151010,47.36
20240316152010,95.54
20240316153010,74.64
20240316154010,50.28
20240316155010,5.77
20240316160010,7.25
20240316161010,29.56
20240316162010,30.15
20240316163010,7.58
20240316164010,22.55
20240316165010,3.23
20240324090010,344.99
20240324091010,339.54
20240324092010,331.38
20240324093010,473.67
20240324094010,477.7
20240324095010,591.56
20240324100010,839.83
20240324101010,762.09
20240324102010,801.95
20240324103010,971.67
20240324104010,1088.18
20240324105010,1026.06
20240324110010,1290.18
20240324111010,1208.58
20240324112010,1243.1
20240324113010,1323.1
20240324114010,1427.78
20240324115010,1312.81
20240324120010,1348.22
20240324121010,1158.92
20240324122010,993.01
20240324123010,1069.67
20240324124010,806.12
20240324125010,598.4
20240324130010,588.84
20240324131010,596.54
20240324132010,503.97
20240324133010,540.55
20240324134010,485.05
20240324135010,314.22
20240324140010,579.34
20240324141010,452.34
20240324142010,324.45
20240324143010,281.6
20240324144010,250.85
20240324145010,127.33
20240324150010,254.19
20240324151010,146.24
20240324152010,64.79
20240324153010,54.57
20240324154010,79.32
20240324155010,61.03
20240324160010,91.87
20240324161010,61.36
20240324162010,29.6
20240324163010,43.63
20240324164010,40.32
20240324165010,82.1
20240412090010,282.19
20240412091010,399.74
20240412092010,526.13
20240412093010,603.4
20240412094010,654.36
20240412095010,787.48
20240412100010,799.79
20240412101010,793.14
20240412102010,905.58
20240412103010,1045.58
20240412104010,1112.99
20240412105010,1131.17
20240412110010,1291.54
20240412111010,1059.31
20240412112010,1214.44
20240412113010,1379.85
20240412114010,1400.68
20240412115010,1315.64
20240412120010,1168.19
20240412121010,1108.62
20240412122010,1007.28
20240412123010,1150.69
20240412124010,954.66
20240412125010,613.46
20240412130010,298.17
20240412131010,183.34
20240412132010,173.82
20240412133010,288.88
20240412134010,230.65
20240412135010,203.49
20240412140010,256.38
20240412141010,137.46
20240412142010,103.32
20240412143010,140.07
20240412144010,77.3
20240412145010,66.83
20240412150010,28.02
20240412151010,11.4
20240412152010,24.09
20240412153010,21.4
20240412154010,17.78
20240412155010,22.23
20240412160010,20.35
20240412161010,13.72
20240412162010,17.58
20240412163010,15.75
20240412164010,3.86
20240412165010,13.52
20240419090010,33.39
20240419091010,44.46
20240419092010,52.01
20240419093010,80.06
20240419094010,82.81
20240419095010,68.09
20240419100010,92.47
20240419101010,101.05
20240419102010,108.06
20240419103010,171.29
20240419104010,167.86
20240419105010,205.69
20240419110010,234.56
20240419111010,191.57
20240419112010,139.75
20240419113010,213.95
20240419114010,314.01
20240419115010,308.55
20240419120010,245.09
20240419121010,225.69
20240419122010,138.8
20240419123010,109.53
20240419124010,66.99
20240419125010,85.22
20240419130010,72.05
20240419131010,59.69
20240419132010,38.12
20240419133010,6.26
20240419134010,26.45
20240419135010,24.83
20240419140010,12.38
20240419141010,0.0
20240419142010,9.35
20240419143010,11.92
20240419144010,13.01
